Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
32,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
38,15,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
28,8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
31,9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
35,7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
28,3,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
39,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
41,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
32,12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
29,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
35,12,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33,10,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
36,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
26,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
29,7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,16,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
30,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,13,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34,13,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
23,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
25,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,10,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,9,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
21,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
28,4,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
27,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
41,19,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
26,3,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
31,9,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
37,16,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
35,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
24,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
43,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39,17,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
37,9,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
36,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
47,18,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
34,12,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
21,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
26,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,14,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
55,32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
27,7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
37,10,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
27,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,16,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
22,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,7,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
33,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43,4,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
33,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
24,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
43,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
41,14,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
29,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
